canonical_smiles,molecule_chembl_id,activity_class,document_year,pIC50,MW,LogP,NumDonors,NumAcceptors,NumSatHet,NumArHet,NumRotBonds,MaxAEI,MaxEI,MinEI
CC(=O)C1=C(O)C=C2Oc3c(-c4csc(N/N=C/c5ccc(O)cc5)n4)c(O)c(C)c(O)c3[C@@]2(C)C1=O,CHEMBL4533174,active,2019,-4.000000019847257,519.5350000000003,4.1991200000000015,5.0,11.0,0.0,1.0,5.0,13.41109306209471,13.41109306209471,-1.5918922454705937
COc1ccc(/C=N/Nc2nc(-c3c(O)c(C)c(O)c4c3OC3=CC(O)=C(C(C)=O)C(=O)[C@@]34C)cs2)cc1,CHEMBL4446104,active,2019,-4.000000006861852,533.5620000000004,4.502120000000003,4.0,11.0,0.0,1.0,6.0,13.435175679891287,13.435175679891287,-1.5837108218594835
COc1cc(/C=N/Nc2nc(-c3c(O)c(C)c(O)c4c3OC3=CC(O)=C(C(C)=O)C(=O)[C@@]34C)cs2)ccc1O,CHEMBL4436400,active,2019,-4.000000008338454,549.5610000000004,4.207720000000003,5.0,12.0,0.0,1.0,6.0,13.443547456638477,13.443547456638477,-1.6047327840528918
CC(=O)C1=C(O)C=C2Oc3c(-c4csc(N/N=C/c5ccc([N+](=O)[O-])cc5)n4)c(O)c(C)c(O)c3[C@@]2(C)C1=O,CHEMBL4440514,active,2019,-4.00000000152003,548.5330000000002,4.401720000000004,4.0,12.0,0.0,1.0,6.0,13.42493389254454,13.42493389254454,-1.6190363426928163
CC(=O)C1=C(O)C=C2Oc3c(-c4csc(N/N=C/c5cccc([N+](=O)[O-])c5)n4)c(O)c(C)c(O)c3[C@@]2(C)C1=O,CHEMBL4587610,active,2019,-4.000000003734932,548.5330000000002,4.401720000000004,4.0,12.0,0.0,1.0,6.0,13.427343502630404,13.427343502630404,-1.6254470697671763
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)NC1CCCCC1,CHEMBL4460313,active,2019,-4.000000021714723,410.6460000000002,6.452200000000007,2.0,1.0,0.0,0.0,4.0,12.613467196548143,12.613467196548143,0.04924659048396429
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)NC12CC3CC(CC(C3)C1)C2,CHEMBL4435210,active,2019,-4.000000004342945,462.72200000000026,7.088300000000007,2.0,1.0,0.0,0.0,4.0,13.229831992466512,13.229831992466512,0.09595041342977417
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)Nc1ccccc1,CHEMBL4440022,active,2019,-4.000000041257974,404.598,6.642000000000007,2.0,1.0,0.0,0.0,4.0,12.514652003804379,12.514652003804379,-0.10417933544196156
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)Nc1ccc(Cl)cc1,CHEMBL4447343,active,2019,-4.000000012160245,439.043,7.295400000000007,2.0,1.0,0.0,0.0,4.0,12.566593613781706,12.566593613781706,-0.144806697497895
C=CCNC(=S)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@H]21,CHEMBL4577295,active,2019,-4.000000024754785,384.63300000000015,5.470400000000006,2.0,1.0,0.0,0.0,5.0,5.443719827694741,5.443719827694741,0.2790955687830685
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=S)Nc1ccccc1,CHEMBL4560013,active,2019,-4.000000030834907,420.666,6.806900000000006,2.0,1.0,0.0,0.0,4.0,5.608057507210992,5.608057507210992,0.25380680744520023
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)NCCCCCCNC(=O)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@H]21,CHEMBL4467521,active,2019,-4.000000008251595,739.1459999999998,10.812999999999994,4.0,2.0,0.0,0.0,13.0,12.883856946577298,12.883856946577298,-0.03768482138724605
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)NCC1(C)CC(NC(=O)NC[C@]2(C)CCC[C@]3(C)c4ccc(C(C)C)cc4CC[C@H]32)CC(C)(C)C1,CHEMBL4436247,active,2019,-4.00000000390865,793.2379999999996,11.837599999999988,4.0,2.0,0.0,0.0,9.0,13.720324105168764,13.720324105168764,-0.1167116380944131
Cc1ccc(NC(=O)NC[C@]2(C)CCC[C@]3(C)c4ccc(C(C)C)cc4CC[C@H]32)cc1NC(=O)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@H]21,CHEMBL4442276,active,2019,-4.000000004777239,745.1089999999997,11.905819999999988,4.0,2.0,0.0,0.0,8.0,13.478237661479422,13.478237661479422,-0.20064960898188633
CCNC(=O)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@H]21,CHEMBL4539724,non-active,2019,-4.0000021714669804,356.5540000000001,5.1394000000000055,2.0,1.0,0.0,0.0,4.0,11.945250076366737,11.945250076366737,-0.02890155766418423
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)NC1CCCCC1,CHEMBL4460313,non-active,2019,-4.000001702431033,410.6460000000002,6.452200000000007,2.0,1.0,0.0,0.0,4.0,12.613467196548143,12.613467196548143,0.04924659048396429
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)NC12CC3CC(CC(C3)C1)C2,CHEMBL4435210,non-active,2019,-4.000000838187542,462.72200000000026,7.088300000000007,2.0,1.0,0.0,0.0,4.0,13.229831992466512,13.229831992466512,0.09595041342977417
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)Nc1ccccc1,CHEMBL4440022,non-active,2019,-4.00000104664844,404.598,6.642000000000007,2.0,1.0,0.0,0.0,4.0,12.514652003804379,12.514652003804379,-0.10417933544196156
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=O)Nc1ccc(Cl)cc1,CHEMBL4447343,non-active,2019,-4.000001480941658,439.043,7.295400000000007,2.0,1.0,0.0,0.0,4.0,12.566593613781706,12.566593613781706,-0.144806697497895
CNC(=S)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@H]21,CHEMBL4576273,non-active,2019,-4.0000021714669804,358.5950000000001,4.914200000000005,2.0,1.0,0.0,0.0,3.0,5.327284642509556,5.327284642509556,0.3045983323885111
CCNC(=S)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@H]21,CHEMBL4592125,non-active,2019,-4.0000021714669804,372.6220000000001,5.304300000000006,2.0,1.0,0.0,0.0,4.0,5.425201309176224,5.425201309176224,0.3031515731292518
C=CCNC(=S)NC[C@]1(C)CCC[C@]2(C)c3ccc(C(C)C)cc3CC[C@H]21,CHEMBL4577295,non-active,2019,-4.0000021714669804,384.63300000000015,5.470400000000006,2.0,1.0,0.0,0.0,5.0,5.443719827694741,5.443719827694741,0.2790955687830685
CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CNC(=S)Nc1ccccc1,CHEMBL4560013,non-active,2019,-4.000000864245159,420.666,6.806900000000006,2.0,1.0,0.0,0.0,4.0,5.608057507210992,5.608057507210992,0.25380680744520023
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,CHEMBL370143,non-active,2016,-4.000911062131223,615.6340000000004,-8.861700000000015,13.0,19.0,3.0,0.0,9.0,11.099794119387374,11.099794119387374,-1.6209064284447583
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,CHEMBL3754093,non-active,2016,-4.000347296685364,614.6500000000003,-8.895300000000017,13.0,19.0,3.0,0.0,9.0,11.113683008276263,11.113683008276263,-1.6043775028249236
O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,CHEMBL275938,active,2016,-4.000000000955448,422.34500000000014,2.4460000000000006,5.0,6.0,0.0,0.0,5.0,11.873018588621042,11.873018588621042,-1.472164588057445
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)C[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CHEMBL389029,non-active,2016,-4.001300933020418,761.7760000000005,-10.008300000000022,15.0,23.0,4.0,0.0,12.0,11.353942413034503,11.353942413034503,-1.7956351198770195
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,CHEMBL1572,non-active,2016,-4.000347296685364,475.58700000000016,-3.200699999999992,8.0,12.0,1.0,0.0,8.0,11.270989977009325,11.270989977009325,-1.2807990313722777
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=N[C@@H]3c4csc(n4)[C@H]4NC(=O)c5csc(n5)[C@H]([C@](C)(O)[C@@H](C)O)NC(=O)C5CSC(=N5)/C(=C/C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c5csc(n5)[C@]3(CC2)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)NC2C=Cc3c([C@H](C)O)cc(nc3[C@H]2O)C(=O)O[C@@H]4C)n1)C(N)=O,CHEMBL468719,non-active,2016,-4.000078165972016,1664.9219999999996,0.7739000000000107,17.0,31.0,0.0,5.0,12.0,15.397600180509393,15.397600180509393,-2.207845416958579
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,CHEMBL3184512,non-active,2016,-4.000395028267918,504.9700000000002,0.5065000000000002,5.0,8.0,2.0,0.0,9.0,13.010300892740016,13.010300892740016,-4.932666394237347
COc1ccc(C[C@H](N)C(=O)N[C@@H]2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,CHEMBL469912,non-active,2016,-4.000781027353495,471.5180000000002,-0.7936999999999972,4.0,11.0,1.0,2.0,8.0,12.80430841127901,12.80430841127901,-1.1764278990343209
O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,CHEMBL275938,active,2016,-4.000000000521154,422.34500000000014,2.4460000000000006,5.0,6.0,0.0,0.0,5.0,11.873018588621042,11.873018588621042,-1.472164588057445
CN(N=O)c1ccc(O)c(O)c1,CHEMBL1256623,active,2016,-4.000000015634601,168.152,1.2153999999999998,2.0,4.0,0.0,0.0,2.0,10.033302626606197,10.033302626606197,-0.2749999999999997
COc1c(N2CCN(CNc3ccc(S(=O)(=O)Nc4nc(C)cc(C)n4)cc3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CHEMBL4571632,active,2016,-4.000000000955448,665.748,3.970040000000002,3.0,11.0,1.0,2.0,10.0,15.783017770784713,15.783017770784713,-3.8805693304825124
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CNc4ccc(S(=O)(=O)Nc5nc(C)cc(C)n5)cc4)CC3)cc21,CHEMBL4464463,active,2016,-4.000000000217147,609.684,3.2579400000000014,3.0,10.0,1.0,2.0,9.0,15.175662801019033,15.175662801019033,-3.8561336010143124
COc1ccc2c(c1)Oc1nc(-c3ccc(C)cc3)nc(SCC(=O)Nc3ccc(C(=O)O)cc3)c1C2,CHEMBL4457160,non-active,2016,-4.000000525496005,513.5750000000003,5.586120000000005,2.0,7.0,0.0,1.0,7.0,12.697170157182402,12.697170157182402,-1.0198291074675263
O=C1NC(=S)NC(=O)C1=Cc1ccco1,CHEMBL4537015,active,2016,-4.000000030834907,222.22500000000002,0.19390000000000002,2.0,4.0,1.0,1.0,1.0,11.37195200302343,11.37195200302343,-0.5276388888888881
COc1ccc(-c2cc(=O)oc3cc(OCC(=O)N[C@H](C(=O)O)c4ccccc4)ccc23)cc1,CHEMBL4638199,non-active,2020,-4.0000005602395206,459.45400000000006,3.789500000000002,2.0,6.0,0.0,1.0,8.0,12.330553463331345,12.330553463331345,-1.1953890420553968
O=C(COc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl)NC[C@H]1CC[C@H](C(=O)O)CC1,CHEMBL1533580,non-active,2020,-4.000004342923105,469.9210000000003,4.499400000000003,2.0,5.0,0.0,1.0,7.0,12.252969671687726,12.252969671687726,-0.745487784772241
O=c1cc(-c2cc3ccccc3oc2=O)c2ccc(OCc3c(Cl)cccc3Cl)cc2o1,CHEMBL4642359,active,2020,-4.000000004299515,465.2880000000002,6.452200000000003,0.0,5.0,0.0,2.0,4.0,12.62972638635892,12.62972638635892,-0.5913362226331202
O=c1cc(-c2cc3ccccc3oc2=O)c2ccc(OCc3ccccc3Cl)cc2o1,CHEMBL4643649,active,2020,-4.000000012160245,430.84300000000013,5.7988000000000035,0.0,5.0,0.0,2.0,4.0,12.610317554450088,12.610317554450088,-0.5710070045261244
COc1cccc2cc(-c3cc(=O)oc4c(C)c(OCc5ccc(Cl)cc5)ccc34)c(=O)oc12,CHEMBL4648584,active,2020,-4.000000015634601,474.89600000000013,6.115820000000004,0.0,6.0,0.0,2.0,5.0,12.902973001956727,12.902973001956727,-0.5790574236403059
O=c1cc(-c2cc3ccccc3oc2=O)c2ccc(OCc3cccc4ccccc34)cc2o1,CHEMBL4643271,active,2020,-4.000000011725951,446.4580000000002,6.298600000000005,0.0,5.0,0.0,2.0,4.0,12.698024353145899,12.698024353145899,-0.5543870167697726
Cc1c(CC(=O)NC(Cc2ccc(Cl)cc2)C(=O)O)c(=O)oc2c(C)c3occ(-c4ccc(F)cc4)c3cc12,CHEMBL4637317,active,2020,-4.000000036915029,547.9660000000002,5.970140000000004,2.0,5.0,0.0,2.0,7.0,13.465472123693337,13.465472123693337,-1.201976597660514
Cc1c(CCC(=O)N[C@@H](CSCc2ccccc2)C(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4,CHEMBL4633922,non-active,2020,-4.000000668812987,519.6190000000004,5.161820000000004,2.0,6.0,0.0,2.0,9.0,12.7771869791505,12.7771869791505,-1.080766371747336
Cc1oc2c(C)c3oc(=O)c(CC(=O)NCC(=O)O)c(C)c3cc2c1-c1ccccc1,CHEMBL4648684,non-active,2020,-4.000004342923105,419.4330000000001,3.874760000000003,2.0,5.0,0.0,2.0,5.0,12.615958960004773,12.615958960004773,-1.1551816231371739
O=C(NCCc1c[nH]c2ccccc12)c1cc2c([nH]c3ccccc32)c(-c2ccc3c(c2)OCO3)n1,CHEMBL4636462,active,2020,-4.000000042560857,474.52000000000027,5.565600000000003,3.0,4.0,0.0,3.0,5.0,13.272840109809353,13.272840109809353,-0.20461506361803927
CC(C)C[C@H](N)C(=O)N1CCC(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCc2ccccc2F)CC1,CHEMBL4649478,non-active,2020,-4.000004342923105,496.6270000000002,2.7814000000000014,3.0,4.0,1.0,0.0,10.0,13.984454167456507,13.984454167456507,-0.8001860775174283
CC(C)c1cc2c(cc1O)[C@]1(C)CCC[C@](C)(C(=O)O)[C@H]1CC2,CHEMBL4638159,non-active,2020,-4.000004342923105,316.44100000000003,4.610500000000004,2.0,2.0,0.0,0.0,2.0,11.946185874844785,11.946185874844785,-0.6667615688250603
C=C1C(=O)O[C@H]2C3=CC[C@@H]4C(C)(C)[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@@H]12,CHEMBL4649789,non-active,2020,-4.000004342923105,316.4410000000001,3.6277000000000026,1.0,3.0,1.0,0.0,0.0,11.941571577322389,11.941571577322389,-0.2120832021080039
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL383749,non-active,2020,-4.000004342923105,472.71000000000026,6.204400000000009,3.0,3.0,0.0,0.0,1.0,12.76155119218712,12.76155119218712,-0.6787571588297603
C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,CHEMBL239075,non-active,2020,-4.000004342923105,488.7090000000003,5.1752000000000065,4.0,4.0,0.0,0.0,1.0,12.83386222771244,12.83386222771244,-1.0539807957477958
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,CHEMBL410525,non-active,2020,-4.000004342923105,498.7480000000004,7.660300000000009,1.0,3.0,0.0,0.0,2.0,12.858655267672813,12.858655267672813,-0.5777276792421542
COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1,CHEMBL141530,non-active,2020,-4.000001954320771,270.284,3.0025000000000013,2.0,4.0,0.0,0.0,4.0,11.937222379692617,11.937222379692617,-0.1804369803476944
CC(C)c1ccc(O)c2c1CC[C@H]1[C@@](C)(C(=O)O)CCC[C@]21C,CHEMBL4645250,non-active,2020,-4.000004342923105,316.4410000000001,4.610500000000004,2.0,2.0,0.0,0.0,2.0,11.982800243554212,11.982800243554212,-0.6895183767951623
C=C1C(=O)O[C@H]2C3=CC[C@@H]4C(C)(C)C(=O)CC[C@@]4(C)[C@@H]3CC[C@@H]12,CHEMBL4645799,non-active,2020,-4.000004342923105,314.42500000000007,3.835900000000003,0.0,3.0,1.0,0.0,0.0,12.439896029412173,12.439896029412173,-0.2481861772486771
COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)C[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]34C)C2(C)C)ccc1O,CHEMBL4643732,non-active,2020,-4.000004342923105,648.8810000000003,8.182900000000007,3.0,6.0,0.0,0.0,5.0,13.142437631396797,13.142437631396797,-0.8027234346575078
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(CO)CC[C@H]1C,CHEMBL399873,non-active,2020,-4.000004342923105,442.72800000000035,6.997200000000008,2.0,2.0,0.0,0.0,1.0,10.892003727347777,10.892003727347777,-0.15311237265286737
C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)OCC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,CHEMBL4642369,non-active,2020,-4.000004342923105,488.70900000000034,5.788400000000007,3.0,4.0,1.0,0.0,1.0,12.851093216097276,12.851093216097276,-1.038891264067355
O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O,CHEMBL129795,non-active,2020,-4.0000023886130815,256.257,2.699500000000001,3.0,4.0,0.0,0.0,3.0,11.83924288233812,11.83924288233812,-0.3698379629629629
C=C1[C@@H]2CC[C@H]3[C@]4(C)CC[C@@H](OC(C)=O)C(C)(C)[C@H]4CC[C@]3(C2)[C@@H]1OC(C)=O,CHEMBL4632517,non-active,2020,-4.000004342923105,388.54800000000023,5.058600000000005,0.0,4.0,0.0,0.0,2.0,11.904549069822858,11.904549069822858,-0.18240946764508248
CC(C)c1cc2c(cc1O)[C@@]1(C)CCC[C@](C)(CO)[C@@H]1CC2,CHEMBL3343893,non-active,2020,-4.000004342923105,302.45799999999997,4.518200000000004,2.0,2.0,0.0,0.0,2.0,10.479570578231293,10.479570578231293,0.0248298138699925
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)[C@@](C)(COC(C)(C)O)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL4634956,non-active,2020,-4.000004342923105,546.7890000000002,5.929500000000008,4.0,5.0,0.0,0.0,4.0,12.863959097163706,12.863959097163706,-1.3123249484205721
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,CHEMBL391533,non-active,2020,-4.000004342923105,472.71000000000043,6.060300000000007,3.0,3.0,0.0,0.0,1.0,12.802751116601328,12.802751116601328,-0.6786899037877572
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@H]4[C@](C(=O)O)(CC[C@@H](C)[C@@]4(C)O)CC[C@]23C)C1(C)C,CHEMBL4644911,non-active,2020,-4.000004342923105,514.7470000000004,6.775200000000009,2.0,4.0,0.0,0.0,2.0,12.889766378783925,12.889766378783925,-1.0292323088717832
CO[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@H]4[C@](C(=O)O)(CC[C@@H](C)[C@@]4(C)O)CC[C@]23C)C(C)(C)CO1,CHEMBL4647916,non-active,2020,-4.000004342923105,502.73600000000044,6.442500000000008,2.0,4.0,1.0,0.0,2.0,12.898040126024952,12.898040126024952,-1.0200896111747926
CC(C)c1cc2c(cc1O)CC[C@H]1[C@@](C)(CO)CCC[C@]21C,CHEMBL4642797,non-active,2020,-4.000004342923105,302.458,4.518200000000004,2.0,2.0,0.0,0.0,2.0,10.325769597190728,10.325769597190728,0.042232260959939705
C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@]1(C)CC[C@@H](O)C(C)(C)[C@H]1C[C@@H]3O,CHEMBL4636385,non-active,2020,-4.000004342923105,318.45700000000005,3.0960000000000023,2.0,3.0,0.0,0.0,0.0,13.086868071302597,13.086868071302597,-0.5797397014361296
CC(C)c1ccc2c(c1O)CC[C@@H]1[C@@](C)(CO)CCC[C@@]21C,CHEMBL4643469,non-active,2020,-4.000004342923105,302.458,4.518200000000004,2.0,2.0,0.0,0.0,2.0,10.747687547241119,10.747687547241119,0.024829813869992723
